,hotel_name,hotel_locality,hotel_rating,review_date,review_rating,user_location
729,Holy Family Hotel,Bethlehem,4.0,2016,1.0, India
730,Holy Family Hotel,Bethlehem,4.0,2016,5.0, Ohio
731,Holy Family Hotel,Bethlehem,4.0,2016,4.0, Romania
732,Holy Family Hotel,Bethlehem,4.0,2017,4.0, Jordan
733,Holy Family Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
734,Holy Family Hotel,Bethlehem,4.0,2016,1.0, India
735,Holy Family Hotel,Bethlehem,4.0,2016,5.0, Ohio
736,Holy Family Hotel,Bethlehem,4.0,2016,4.0, Romania
737,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
738,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
739,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
740,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
741,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
742,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
743,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
744,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
745,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
746,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
747,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
748,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
749,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
750,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
751,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
752,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
753,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
754,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
755,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
756,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
757,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
758,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
759,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
760,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
761,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
762,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
763,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
764,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
765,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
766,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
767,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
768,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
769,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
770,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
771,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
772,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
773,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
774,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
775,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
776,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
777,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
778,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
779,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
780,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
781,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
782,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
783,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
784,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
785,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
786,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
787,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
788,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
789,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
790,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
791,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
792,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
793,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
794,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
795,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
796,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
797,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
798,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
799,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
800,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
801,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
802,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
803,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
804,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
805,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
806,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
807,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
808,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
809,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
810,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
811,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
812,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
813,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
814,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
815,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
816,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
817,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
818,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
819,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
820,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
821,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
822,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
823,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
824,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
825,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
826,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
827,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
828,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
829,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
830,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
831,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
832,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
833,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
834,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
835,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
836,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
837,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
838,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
839,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
840,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
841,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
842,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
843,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
844,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
845,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
846,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
847,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
848,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
849,Manger Square Hotel,Bethlehem,4.0,2017,4.0, Australia
850,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
851,Manger Square Hotel,Bethlehem,4.0,2017,5.0, United Kingdom
852,Manger Square Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
853,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
854,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
855,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
856,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
857,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
858,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
859,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
860,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
861,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
862,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
863,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
864,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
865,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
866,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
867,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
868,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
869,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
870,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
871,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
872,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
873,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
874,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
875,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
876,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
877,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
878,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
879,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
880,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
881,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
882,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
883,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
884,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
885,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
886,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
887,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
888,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
889,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
890,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
891,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
892,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
893,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
894,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
895,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
896,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
897,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
898,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
899,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
900,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
901,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
902,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
903,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
904,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
905,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
906,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
907,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
908,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
909,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
910,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
911,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
912,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
913,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
914,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
915,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
916,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
917,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
918,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
919,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
920,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
921,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
922,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
923,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
924,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
925,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
926,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
927,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
928,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
929,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
930,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
931,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
932,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
933,Royal Court Hotel,Ramallah,4.0,2017,4.0, England
934,Royal Court Hotel,Ramallah,4.0,2017,5.0,New York
935,Royal Court Hotel,Ramallah,4.0,2017,4.0, Ukraine
936,Royal Court Hotel,Ramallah,4.0,2017,4.0, Germany
937,Royal Court Hotel,Ramallah,4.0,2017,4.0,Birmingham
938,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, Italy
939,City Inn Palace Hotel,Ramallah,3.0,2017,1.0, United Kingdom
940,City Inn Palace Hotel,Ramallah,3.0,2017,3.0,Palestinian Territories
941,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, United Kingdom
942,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, Italy
943,City Inn Palace Hotel,Ramallah,3.0,2017,1.0, United Kingdom
944,City Inn Palace Hotel,Ramallah,3.0,2017,3.0,Palestinian Territories
945,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, United Kingdom
946,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, Italy
947,City Inn Palace Hotel,Ramallah,3.0,2017,1.0, United Kingdom
948,City Inn Palace Hotel,Ramallah,3.0,2017,3.0,Palestinian Territories
949,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, United Kingdom
950,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, Italy
951,City Inn Palace Hotel,Ramallah,3.0,2017,1.0, United Kingdom
952,City Inn Palace Hotel,Ramallah,3.0,2017,3.0,Palestinian Territories
953,City Inn Palace Hotel,Ramallah,3.0,2017,3.0, United Kingdom
954,Innova8ion,Bethlehem,4.0,2017,5.0, United Kingdom
955,Innova8ion,Bethlehem,4.0,2017,4.0, United Kingdom
956,Innova8ion,Bethlehem,4.0,2017,4.0, United Kingdom
957,Millennium Palestine Ramallah,Ramallah,4.0,2017,4.0, District of Columbia
958,Millennium Palestine Ramallah,Ramallah,4.0,2017,5.0, Romania
959,Millennium Palestine Ramallah,Ramallah,4.0,2017,4.0,london
960,Millennium Palestine Ramallah,Ramallah,4.0,2017,3.0, Switzerland
961,Sancta Maria Hotel,Bethlehem,3.0,2017,5.0,Puerto Rico
962,Sancta Maria Hotel,Bethlehem,3.0,2016,4.0, India
963,Sancta Maria Hotel,Bethlehem,3.0,2015,2.0, Romania
964,Sancta Maria Hotel,Bethlehem,3.0,2015,5.0,Riga
965,Sancta Maria Hotel,Bethlehem,3.0,2014,4.0, The Netherlands
966,Sancta Maria Hotel,Bethlehem,3.0,2017,5.0,Puerto Rico
967,Sancta Maria Hotel,Bethlehem,3.0,2016,4.0, India
968,Sancta Maria Hotel,Bethlehem,3.0,2015,2.0, Romania
969,Sancta Maria Hotel,Bethlehem,3.0,2015,5.0,Riga
970,Sancta Maria Hotel,Bethlehem,3.0,2014,4.0, The Netherlands
971,Sancta Maria Hotel,Bethlehem,3.0,2017,5.0,Puerto Rico
972,Sancta Maria Hotel,Bethlehem,3.0,2016,4.0, India
973,Sancta Maria Hotel,Bethlehem,3.0,2015,2.0, Romania
974,Sancta Maria Hotel,Bethlehem,3.0,2015,5.0,Riga
975,Sancta Maria Hotel,Bethlehem,3.0,2014,4.0, The Netherlands
976,Sancta Maria Hotel,Bethlehem,3.0,2017,5.0,Puerto Rico
977,Sancta Maria Hotel,Bethlehem,3.0,2016,4.0, India
978,Sancta Maria Hotel,Bethlehem,3.0,2015,2.0, Romania
979,Sancta Maria Hotel,Bethlehem,3.0,2015,5.0,Riga
980,Sancta Maria Hotel,Bethlehem,3.0,2014,4.0, The Netherlands
981,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
982,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
983,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
984,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
985,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
986,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
987,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
988,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
989,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
990,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
991,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
992,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
993,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
994,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
995,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
996,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
997,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
998,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
999,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1000,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1001,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1002,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1003,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1004,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1005,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1006,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1007,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1008,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1009,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1010,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1011,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1012,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1013,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1014,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1015,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1016,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1017,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1018,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1019,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1020,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1021,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1022,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1023,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1024,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1025,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1026,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1027,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1028,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1029,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1030,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1031,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1032,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1033,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1034,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1035,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1036,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1037,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1038,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1039,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1040,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1041,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1042,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1043,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1044,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1045,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1046,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1047,Oasis Hotel Jericho,Jericho,4.0,2018,5.0,Worthing
1048,Oasis Hotel Jericho,Jericho,4.0,2017,5.0, Ukraine
1049,Oasis Hotel Jericho,Jericho,4.0,2017,4.0,Palestinian Territories
1050,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1051,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1052,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1053,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1054,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1055,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1056,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1057,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1058,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1059,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1060,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1061,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1062,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1063,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1064,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1065,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1066,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1067,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1068,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1069,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1070,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1071,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1072,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1073,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1074,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1075,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1076,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1077,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1078,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1079,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1080,Jericho Resort Village,Jericho,4.0,2018,3.0, Utah
1081,Jericho Resort Village,Jericho,4.0,2017,4.0, The Netherlands
1082,Jericho Resort Village,Jericho,4.0,2017,5.0,Lokeren
1083,Nativity Hotel,Bethlehem,4.0,2017,3.0,Durban
1084,Nativity Hotel,Bethlehem,4.0,2017,3.0, null
1085,Nativity Hotel,Bethlehem,4.0,2017,3.0, Romania
1086,Nativity Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
1087,Nativity Hotel,Bethlehem,4.0,2017,5.0, MG
1088,Nativity Hotel,Bethlehem,4.0,2017,3.0,Durban
1089,Nativity Hotel,Bethlehem,4.0,2017,3.0, null
1090,Nativity Hotel,Bethlehem,4.0,2017,3.0, Romania
1091,Nativity Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
1092,Nativity Hotel,Bethlehem,4.0,2017,5.0, MG
1093,Nativity Hotel,Bethlehem,4.0,2017,3.0,Durban
1094,Nativity Hotel,Bethlehem,4.0,2017,3.0, null
1095,Nativity Hotel,Bethlehem,4.0,2017,3.0, Romania
1096,Nativity Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
1097,Nativity Hotel,Bethlehem,4.0,2017,5.0, MG
1098,Nativity Hotel,Bethlehem,4.0,2017,3.0,Durban
1099,Nativity Hotel,Bethlehem,4.0,2017,3.0, null
1100,Nativity Hotel,Bethlehem,4.0,2017,3.0, Romania
1101,Nativity Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
1102,Nativity Hotel,Bethlehem,4.0,2017,5.0, MG
1103,Nativity Hotel,Bethlehem,4.0,2017,3.0,Durban
1104,Nativity Hotel,Bethlehem,4.0,2017,3.0, null
1105,Nativity Hotel,Bethlehem,4.0,2017,3.0, Romania
1106,Nativity Hotel,Bethlehem,4.0,2017,4.0, United Kingdom
1107,Nativity Hotel,Bethlehem,4.0,2017,5.0, MG
1108,Roots Hotel,Gaza City,4.0,2017,4.0, Italy
1109,Roots Hotel,Gaza City,4.0,2017,3.0,Gilze
1110,Roots Hotel,Gaza City,4.0,2016,4.0, Israel
1111,Roots Hotel,Gaza City,4.0,2016,4.0, United Kingdom
1112,Roots Hotel,Gaza City,4.0,2016,4.0,All over Europe
1113,Roots Hotel,Gaza City,4.0,2017,4.0, Italy
1114,Roots Hotel,Gaza City,4.0,2017,3.0,Gilze
1115,Roots Hotel,Gaza City,4.0,2016,4.0, Israel
1116,Roots Hotel,Gaza City,4.0,2016,4.0, United Kingdom
1117,Roots Hotel,Gaza City,4.0,2016,4.0,All over Europe
1118,Roots Hotel,Gaza City,4.0,2017,4.0, Italy
1119,Roots Hotel,Gaza City,4.0,2017,3.0,Gilze
